Date,Close
2000-05-24,0.7829239964485168
2000-05-25,0.7791569828987122
2000-05-26,0.7712050080299377
2000-05-30,0.7818080186843872
2000-05-31,0.75
2000-06-01,0.7957590222358704
2000-06-02,0.8264510035514832
2000-06-05,0.8152899742126465
2000-06-06,0.8292409777641296
2000-06-07,0.8621649742126465
2000-06-08,0.8465399742126465
2000-06-09,0.8549110293388367
2000-06-12,0.8141739964485168
2000-06-13,0.84375
2000-06-14,0.8074780106544495
2000-06-15,0.8247770071029663
2000-06-16,0.8141739964485168
2000-06-19,0.8627229928970337
2000-06-20,0.904017984867096
2000-06-21,0.9933040142059326
2000-06-22,0.9598209857940674
2000-06-23,0.9229909777641296
2000-06-26,0.966517984867096
2000-06-27,0.924107015132904
2000-06-28,0.9720979928970336
2000-06-29,0.9151790142059326
2000-06-30,0.935267984867096
2000-07-03,0.9520090222358704
2000-07-05,0.921875
2000-07-06,0.9252229928970336
2000-07-07,0.9720979928970336
2000-07-10,1.020089030265808
2000-07-11,1.0167410373687744
2000-07-12,1.051339030265808
2000-07-13,1.0089290142059326
2000-07-14,1.0301339626312256
2000-07-17,1.041295051574707
2000-07-18,1.0223209857940674
2000-07-19,0.9408479928970336
2000-07-20,0.984375
2000-07-21,0.9564729928970336
2000-07-24,0.8694199919700623
2000-07-25,0.8939729928970337
2000-07-26,0.8939729928970337
2000-07-27,0.9285709857940674
2000-07-28,0.8627229928970337
2000-07-31,0.9073659777641296
2000-08-01,0.8805800080299377
2000-08-02,0.84375
2000-08-03,0.857142984867096
2000-08-04,0.845982015132904
2000-08-07,0.8560270071029663
2000-08-08,0.8348209857940674
2000-08-09,0.8482139706611633
2000-08-10,0.8493300080299377
2000-08-11,0.8515629768371582
2000-08-14,0.8404020071029663
2000-08-15,0.8337050080299377
2000-08-16,0.8660709857940674
2000-08-17,0.9185270071029664
2000-08-18,0.892857015132904
2000-08-21,0.9017860293388368
2000-08-22,0.9229909777641296
2000-08-23,0.9698659777641296
2000-08-24,1.0019530057907104
2000-08-25,1.0145089626312256
2000-08-28,1.036829948425293
2000-08-29,1.056920051574707
2000-08-30,1.0625
2000-08-31,1.088170051574707
2000-09-01,1.1328129768371582
2000-09-05,1.114954948425293
2000-09-06,1.0435270071029663
2000-09-07,1.1071430444717407
2000-09-08,1.051339030265808
2000-09-11,1.0435270071029663
2000-09-12,1.03125
2000-09-13,1.035714030265808
2000-09-14,1.0153460502624512
2000-09-15,0.9863280057907104
2000-09-18,1.083147048950195
2000-09-19,1.0703129768371582
2000-09-20,1.0901230573654177
2000-09-21,1.0122770071029663
2000-09-22,0.9319199919700624
2000-09-25,0.955357015132904
2000-09-26,0.9185270071029664
2000-09-27,0.8738840222358704
2000-09-28,0.955357015132904
2000-09-29,0.4598209857940674
2000-10-02,0.4330359995365143
2000-10-03,0.3984380066394806
2000-10-04,0.421875
2000-10-05,0.3939729928970337
2000-10-06,0.3962050080299377
2000-10-09,0.3883930146694183
2000-10-10,0.3727680146694183
2000-10-11,0.3504459857940674
2000-10-12,0.3571430146694183
2000-10-13,0.3939729928970337
2000-10-16,0.3839290142059326
2000-10-17,0.359375
2000-10-18,0.359375
2000-10-19,0.3381699919700622
2000-10-20,0.3482140004634857
2000-10-23,0.3638390004634857
2000-10-24,0.3370540142059326
2000-10-25,0.3303569853305816
2000-10-26,0.3303569853305816
2000-10-27,0.3314729928970337
2000-10-30,0.344866007566452
2000-10-31,0.3493300080299377
2000-11-01,0.3660709857940674
2000-11-02,0.3984380066394806
2000-11-03,0.3973209857940674
2000-11-06,0.3828130066394806
2000-11-07,0.3805800080299377
2000-11-08,0.358258992433548
2000-11-09,0.360491007566452
2000-11-10,0.3404020071029663
2000-11-13,0.3459819853305816
2000-11-14,0.3616069853305816
2000-11-15,0.3549109995365143
2000-11-16,0.3392859995365143
2000-11-17,0.3303569853305816
2000-11-20,0.3381699919700622
2000-11-21,0.3359380066394806
2000-11-22,0.3303569853305816
2000-11-24,0.344866007566452
2000-11-27,0.3337050080299377
2000-11-28,0.3219870030879974
2000-11-29,0.313616007566452
2000-11-30,0.2946430146694183
2000-12-01,0.3046880066394806
2000-12-04,0.297991007566452
2000-12-05,0.3035709857940674
2000-12-06,0.2555800080299377
2000-12-07,0.2555800080299377
2000-12-08,0.2689729928970337
2000-12-11,0.2712050080299377
2000-12-12,0.2745540142059326
2000-12-13,0.2678569853305816
2000-12-14,0.2578130066394806
2000-12-15,0.251116007566452
2000-12-18,0.2544640004634857
2000-12-19,0.25
2000-12-20,0.2566959857940674
2000-12-21,0.251116007566452
2000-12-22,0.2678569853305816
2000-12-26,0.2622770071029663
2000-12-27,0.264508992433548
2000-12-28,0.264508992433548
2000-12-29,0.265625
2001-01-02,0.265625
2001-01-03,0.2924109995365143
2001-01-04,0.3046880066394806
2001-01-05,0.2924109995365143
2001-01-08,0.295758992433548
2001-01-09,0.3069199919700622
2001-01-10,0.295758992433548
2001-01-11,0.3214290142059326
2001-01-12,0.3069199919700622
2001-01-16,0.3058040142059326
2001-01-17,0.3002229928970337
2001-01-18,0.3337050080299377
2001-01-19,0.3482140004634857
2001-01-22,0.34375
2001-01-23,0.3660709857940674
2001-01-24,0.3660709857940674
2001-01-25,0.3560270071029663
2001-01-26,0.3493300080299377
2001-01-29,0.3872770071029663
2001-01-30,0.3883930146694183
2001-01-31,0.3861609995365143
2001-02-01,0.3772319853305816
2001-02-02,0.3683040142059326
2001-02-05,0.360491007566452
2001-02-06,0.3772319853305816
2001-02-07,0.3705359995365143
2001-02-08,0.3705359995365143
2001-02-09,0.3415180146694183
2001-02-12,0.3515630066394806
2001-02-13,0.3415180146694183
2001-02-14,0.3482140004634857
2001-02-15,0.358258992433548
2001-02-16,0.3392859995365143
2001-02-20,0.327008992433548
2001-02-21,0.3370540142059326
2001-02-22,0.3359380066394806
2001-02-23,0.3359380066394806
2001-02-26,0.3482140004634857
2001-02-27,0.3459819853305816
2001-02-28,0.3258930146694183
2001-03-01,0.3348209857940674
2001-03-02,0.34375
2001-03-05,0.3638390004634857
2001-03-06,0.3839290142059326
2001-03-07,0.3794640004634857
2001-03-08,0.3716520071029663
2001-03-09,0.3616069853305816
2001-03-12,0.3325890004634857
2001-03-13,0.3493300080299377
2001-03-14,0.3649550080299377
2001-03-15,0.3515630066394806
2001-03-16,0.3504459857940674
2001-03-19,0.3671880066394806
2001-03-20,0.3515630066394806
2001-03-21,0.359375
2001-03-22,0.3861609995365143
2001-03-23,0.4107140004634857
2001-03-26,0.388929009437561
2001-03-27,0.408392995595932
2001-03-28,0.3958930075168609
2001-03-29,0.4023210108280182
2001-03-30,0.3941070139408111
2001-04-02,0.3855359852313995
2001-04-03,0.3614290058612823
2001-04-04,0.3482140004634857
2001-04-05,0.3726789951324463
2001-04-06,0.3676789999008178
2001-04-09,0.3667860031127929
2001-04-10,0.393570989370346
2001-04-11,0.3892860114574432
2001-04-12,0.4003570079803467
2001-04-16,0.3828569948673248
2001-04-17,0.3642860054969787
2001-04-18,0.4069640040397644
2001-04-19,0.4592860043048858
2001-04-20,0.4471429884433746
2001-04-23,0.4330359995365143
2001-04-24,0.4291070103645324
2001-04-25,0.4414289891719818
2001-04-26,0.4408929944038391
2001-04-27,0.4678570032119751
2001-04-30,0.4551790058612823
2001-05-01,0.4630360007286072
2001-05-02,0.474821001291275
2001-05-03,0.445713996887207
2001-05-04,0.4598209857940674
2001-05-07,0.445713996887207
2001-05-08,0.4387499988079071
2001-05-09,0.4282140135765075
2001-05-10,0.4107140004634857
2001-05-11,0.4080359935760498
2001-05-14,0.4158929884433746
2001-05-15,0.4139289855957031
2001-05-16,0.4303570091724396
2001-05-17,0.4205360114574432
2001-05-18,0.420179009437561
2001-05-21,0.4207139909267425
2001-05-22,0.4196430146694183
2001-05-23,0.4148209989070892
2001-05-24,0.4142859876155853
2001-05-25,0.4064289927482605
2001-05-29,0.3833929896354675
2001-05-30,0.3532139956951141
2001-05-31,0.356249988079071
2001-06-01,0.3730359971523285
2001-06-04,0.368928998708725
2001-06-05,0.3739289939403534
2001-06-06,0.3701789975166321
2001-06-07,0.386786013841629
2001-06-08,0.3807139992713928
2001-06-11,0.3578569889068603
2001-06-12,0.3626790046691894
2001-06-13,0.3655360043048858
2001-06-14,0.3549999892711639
2001-06-15,0.3650000095367431
2001-06-18,0.3630360066890716
2001-06-19,0.3605360090732574
2001-06-20,0.3869639933109283
2001-06-21,0.4016070067882538
2001-06-22,0.3975000083446502
2001-06-25,0.428393006324768
2001-06-26,0.4241069853305816
2001-06-27,0.4167859852313995
2001-06-28,0.4203569889068603
2001-06-29,0.4151790142059326
2001-07-02,0.4267860054969787
2001-07-03,0.4257139861583709
2001-07-05,0.4141069948673248
2001-07-06,0.3933930099010467
2001-07-09,0.4053570032119751
2001-07-10,0.3774999976158142
2001-07-11,0.4025000035762787
2001-07-12,0.4350000023841858
2001-07-13,0.4437499940395355
2001-07-16,0.4278570115566253
2001-07-17,0.4482139945030212
2001-07-18,0.3712500035762787
2001-07-19,0.3564290106296539
2001-07-20,0.3567860126495361
2001-07-23,0.3489289879798889
2001-07-24,0.3408930003643036
2001-07-25,0.3298209905624389
2001-07-26,0.3319639861583709
2001-07-27,0.3385710120201111
2001-07-30,0.3380360007286072
2001-07-31,0.3355360031127929
2001-08-01,0.3403570055961609
2001-08-02,0.3539290130138397
2001-08-03,0.3482140004634857
2001-08-06,0.341607004404068
2001-08-07,0.34375
2001-08-08,0.3375000059604645
2001-08-09,0.3401789963245392
2001-08-10,0.3396430015563965
2001-08-13,0.3408930003643036
2001-08-14,0.3344640135765075
2001-08-15,0.3292860090732574
2001-08-16,0.3330360054969787
2001-08-17,0.3226790130138397
2001-08-20,0.3235709965229034
2001-08-21,0.3199999928474426
2001-08-22,0.3251790106296539
2001-08-23,0.3180359899997711
2001-08-24,0.3316070139408111
2001-08-27,0.3378570079803467
2001-08-28,0.3285709917545318
2001-08-29,0.3183929920196533
2001-08-30,0.3183929920196533
2001-08-31,0.3312500119209289
2001-09-04,0.3258930146694183
2001-09-05,0.3312500119209289
2001-09-06,0.3164289891719818
2001-09-07,0.3085710108280182
2001-09-10,0.3101789951324463
2001-09-17,0.303393006324768
2001-09-18,0.2907139956951141
2001-09-19,0.3039290010929107
2001-09-20,0.2800000011920929
2001-09-21,0.2808929979801178
2001-09-24,0.293749988079071
2001-09-25,0.2775000035762787
2001-09-26,0.2705360054969787
2001-09-27,0.276964008808136
2001-09-28,0.276964008808136
2001-10-01,0.2775000035762787
2001-10-02,0.2687500119209289
2001-10-03,0.2675000131130218
2001-10-04,0.2835710048675537
2001-10-05,0.2882139980792999
2001-10-08,0.2892859876155853
2001-10-09,0.2857140004634857
2001-10-10,0.3003570139408111
2001-10-11,0.316785991191864
2001-10-12,0.3216069936752319
2001-10-15,0.3212499916553497
2001-10-16,0.3216069936752319
2001-10-17,0.303393006324768
2001-10-18,0.3214290142059326
2001-10-19,0.3267860114574432
2001-10-22,0.3396430015563965
2001-10-23,0.3239290118217468
2001-10-24,0.3383930027484894
2001-10-25,0.3426789939403534
2001-10-26,0.3333930075168609
2001-10-29,0.3148210048675537
2001-10-30,0.3142859935760498
2001-10-31,0.3135710060596466
2001-11-01,0.3319639861583709
2001-11-02,0.3316070139408111
2001-11-05,0.3405359983444214
2001-11-06,0.3494639992713928
2001-11-07,0.349821001291275
2001-11-08,0.3341070115566253
2001-11-09,0.3341070115566253
2001-11-12,0.3348209857940674
2001-11-13,0.345892995595932
2001-11-14,0.350178986787796
2001-11-15,0.3473210036754608
2001-11-16,0.3387500047683716
2001-11-19,0.3571430146694183
2001-11-20,0.3487499952316284
2001-11-21,0.3514289855957031
2001-11-23,0.3542859852313995
2001-11-26,0.3816069960594177
2001-11-27,0.375
2001-11-28,0.3666070103645324
2001-11-29,0.3646430075168609
2001-11-30,0.3803569972515106
2001-12-03,0.3758929967880249
2001-12-04,0.4000000059604645
2001-12-05,0.4242860078811645
2001-12-06,0.4067859947681427
2001-12-07,0.4025000035762787
2001-12-10,0.4025000035762787
2001-12-11,0.388929009437561
2001-12-12,0.3837499916553497
2001-12-13,0.375
2001-12-14,0.3641070127487182
2001-12-17,0.3682140111923218
2001-12-18,0.3751789927482605
2001-12-19,0.3860709965229034
2001-12-20,0.3691070079803467
2001-12-21,0.375
2001-12-24,0.381428986787796
2001-12-26,0.3837499916553497
2001-12-27,0.3941070139408111
2001-12-28,0.4005360007286072
2001-12-31,0.3910709917545318
2002-01-02,0.4160709977149963
2002-01-03,0.4210709929466247
2002-01-04,0.4230360090732574
2002-01-07,0.4089289903640747
2002-01-08,0.4037500023841858
2002-01-09,0.3866069912910461
2002-01-10,0.3791069984436035
2002-01-11,0.3758929967880249
2002-01-14,0.3776789903640747
2002-01-15,0.387499988079071
2002-01-16,0.3710710108280182
2002-01-17,0.4014289975166321
2002-01-18,0.3958930075168609
2002-01-22,0.3896430134773254
2002-01-23,0.4110710024833679
2002-01-24,0.414463996887207
2002-01-25,0.4151790142059326
2002-01-28,0.4155359864234924
2002-01-29,0.4119639992713928
2002-01-30,0.4301789999008178
2002-01-31,0.4414289891719818
2002-02-01,0.4358929991722107
2002-02-04,0.4526790082454681
2002-02-05,0.4544639885425567
2002-02-06,0.4405359923839569
2002-02-07,0.4339289963245392
2002-02-08,0.4291070103645324
2002-02-11,0.4460709989070892
2002-02-12,0.4412499964237213
2002-02-13,0.4466069936752319
2002-02-14,0.4392859935760498
2002-02-15,0.4267860054969787
2002-02-19,0.4039289951324463
2002-02-20,0.4130359888076782
2002-02-21,0.3839290142059326
2002-02-22,0.4060710072517395
2002-02-25,0.4251790046691894
2002-02-26,0.4226790070533752
2002-02-27,0.3921430110931396
2002-02-28,0.387499988079071
2002-03-01,0.418749988079071
2002-03-04,0.4337500035762787
2002-03-05,0.420179009437561
2002-03-06,0.4298210144042969
2002-03-07,0.435357004404068
2002-03-08,0.4403569996356964
2002-03-11,0.4474999904632568
2002-03-12,0.4414289891719818
2002-03-13,0.4373210072517395
2002-03-14,0.4362500011920929
2002-03-15,0.4455359876155853
2002-03-18,0.441785991191864
2002-03-19,0.4437499940395355
2002-03-20,0.4449999928474426
2002-03-21,0.4333930015563965
2002-03-22,0.4301789999008178
2002-03-25,0.4169639945030212
2002-03-26,0.4189290106296539
2002-03-27,0.4191069900989532
2002-03-28,0.4226790070533752
2002-04-01,0.4367859959602356
2002-04-02,0.4298210144042969
2002-04-03,0.4241069853305816
2002-04-04,0.4446429908275604
2002-04-05,0.441785991191864
2002-04-08,0.4385710060596466
2002-04-09,0.4303570091724396
2002-04-10,0.4403569996356964
2002-04-11,0.443928986787796
2002-04-12,0.4474999904632568
2002-04-15,0.4464290142059326
2002-04-16,0.459643006324768
2002-04-17,0.4662500023841858
2002-04-18,0.4537500143051147
2002-04-19,0.4460709989070892
2002-04-22,0.4380359947681427
2002-04-23,0.4330359995365143
2002-04-24,0.4244639873504638
2002-04-25,0.4307140111923218
2002-04-26,0.4108929932117462
2002-04-29,0.4278570115566253
2002-04-30,0.4333930015563965
2002-05-01,0.4282140135765075
2002-05-02,0.4230360090732574
2002-05-03,0.4198209941387176
2002-05-06,0.4044640064239502
2002-05-07,0.4012500047683716
2002-05-08,0.4351789951324463
2002-05-09,0.4319640100002289
2002-05-10,0.4164290130138397
2002-05-13,0.4275000095367431
2002-05-14,0.4573209881782532
2002-05-15,0.451429009437561
2002-05-16,0.4501790106296539
2002-05-17,0.4466069936752319
2002-05-20,0.441785991191864
2002-05-21,0.4189290106296539
2002-05-22,0.4342859983444214
2002-05-23,0.4496429860591888
2002-05-24,0.4312500059604645
2002-05-28,0.4282140135765075
2002-05-29,0.4282140135765075
2002-05-30,0.4321430027484894
2002-05-31,0.4160709977149963
2002-06-03,0.4091069996356964
2002-06-04,0.4067859947681427
2002-06-05,0.4057140052318573
2002-06-06,0.3957140147686004
2002-06-07,0.3821429908275604
2002-06-10,0.3835709989070892
2002-06-11,0.3653570115566253
2002-06-12,0.3587499856948852
2002-06-13,0.3489289879798889
2002-06-14,0.3589290082454681
2002-06-17,0.3667860031127929
2002-06-18,0.3598209917545318
2002-06-19,0.3057140111923218
2002-06-20,0.3055360019207001
2002-06-21,0.3008930087089538
2002-06-24,0.3083930015563965
2002-06-25,0.306071013212204
2002-06-26,0.2955360114574432
2002-06-27,0.3046430051326751
2002-06-28,0.3164289891719818
2002-07-01,0.3046430051326751
2002-07-02,0.3025000095367431
2002-07-03,0.3133929967880249
2002-07-05,0.334643006324768
2002-07-08,0.3216069936752319
2002-07-09,0.3130359947681427
2002-07-10,0.3092859983444214
2002-07-11,0.3267860114574432
2002-07-12,0.3126789927482605
2002-07-15,0.3255360126495361
2002-07-16,0.318928986787796
2002-07-17,0.279107004404068
2002-07-18,0.2676790058612823
2002-07-19,0.2671430110931396
2002-07-22,0.2664290070533752
2002-07-23,0.2583929896354675
2002-07-24,0.2714290022850036
2002-07-25,0.256428986787796
2002-07-26,0.256071001291275
2002-07-29,0.2682139873504638
2002-07-30,0.2755360007286072
2002-07-31,0.2725000083446502
2002-08-01,0.2642860114574432
2002-08-02,0.2580359876155853
2002-08-05,0.2498210072517395
2002-08-06,0.2632139921188354
2002-08-07,0.2683930099010467
2002-08-08,0.2732140123844147
2002-08-09,0.2678569853305816
2002-08-12,0.2676790058612823
2002-08-13,0.2605359852313995
2002-08-14,0.2708930075168609
2002-08-15,0.2787500023841858
2002-08-16,0.2823210060596466
2002-08-19,0.2853569984436035
2002-08-20,0.2841069996356964
2002-08-21,0.2878569960594177
2002-08-22,0.2851789891719818
2002-08-23,0.2808929979801178
2002-08-26,0.2773210108280182
2002-08-27,0.2651790082454681
2002-08-28,0.262499988079071
2002-08-29,0.262499988079071
2002-08-30,0.2633930146694183
2002-09-03,0.2508929967880249
2002-09-04,0.2585709989070892
2002-09-05,0.2532140016555786
2002-09-06,0.2567859888076782
2002-09-09,0.2566069960594177
2002-09-10,0.2558929920196533
2002-09-11,0.2551789879798889
2002-09-12,0.2524999976158142
2002-09-13,0.2530359923839569
2002-09-16,0.2589290142059326
2002-09-17,0.2642860114574432
2002-09-18,0.2682139873504638
2002-09-19,0.260356992483139
2002-09-20,0.2655360102653503
2002-09-23,0.2651790082454681
2002-09-24,0.2614290118217468
2002-09-25,0.2666069865226745
2002-09-26,0.262499988079071
2002-09-27,0.2628569900989532
2002-09-30,0.2589290142059326
2002-10-01,0.2591069936752319
2002-10-02,0.2530359923839569
2002-10-03,0.2553569972515106
2002-10-04,0.2505359947681427
2002-10-07,0.2458930015563964
2002-10-08,0.2442860007286071
2002-10-09,0.2426789999008178
2002-10-10,0.2519640028476715
2002-10-11,0.2591069936752319
2002-10-14,0.2637499868869781
2002-10-15,0.2707140147686004
2002-10-16,0.2599999904632568
2002-10-17,0.2519640028476715
2002-10-18,0.256071001291275
2002-10-21,0.2599999904632568
2002-10-22,0.262499988079071
2002-10-23,0.2657139897346496
2002-10-24,0.2623209953308105
2002-10-25,0.2753570079803467
2002-10-28,0.2787500023841858
2002-10-29,0.2757140100002289
2002-10-30,0.2853569984436035
2002-10-31,0.2869639992713928
2002-11-01,0.2921429872512817
2002-11-04,0.3016070127487182
2002-11-05,0.3017860054969787
2002-11-06,0.3075000047683716
2002-11-07,0.2857140004634857
2002-11-08,0.2828570008277893
2002-11-11,0.2707140147686004
2002-11-12,0.2792859971523285
2002-11-13,0.2783930003643036
2002-11-14,0.2910709977149963
2002-11-15,0.2848210036754608
2002-11-18,0.2794640064239502
2002-11-19,0.2726790010929107
2002-11-20,0.2773210108280182
2002-11-21,0.2919639945030212
2002-11-22,0.2858929932117462
2002-11-25,0.2851789891719818
2002-11-26,0.275178998708725
2002-11-27,0.2807140052318573
2002-11-29,0.2767859995365143
2002-12-02,0.2710709869861603
2002-12-03,0.2707140147686004
2002-12-04,0.2673209905624389
2002-12-05,0.2612499892711639
2002-12-06,0.2669639885425567
2002-12-09,0.2633930146694183
2002-12-10,0.2728570103645324
2002-12-11,0.2766070067882538
2002-12-12,0.2712500095367431
2002-12-13,0.2641069889068603
2002-12-16,0.2651790082454681
2002-12-17,0.2692860066890716
2002-12-18,0.2601790130138397
2002-12-19,0.2535710036754608
2002-12-20,0.2524999976158142
2002-12-23,0.2587499916553497
2002-12-24,0.256428986787796
2002-12-26,0.2571429908275604
2002-12-27,0.2510710060596466
2002-12-30,0.2512499988079071
2002-12-31,0.2558929920196533
2003-01-02,0.2642860114574432
2003-01-03,0.2660709917545318
2003-01-06,0.2660709917545318
2003-01-07,0.2651790082454681
2003-01-08,0.2598209977149963
2003-01-09,0.2621429860591888
2003-01-10,0.2628569900989532
2003-01-13,0.2612499892711639
2003-01-14,0.2608929872512817
2003-01-15,0.2576789855957031
2003-01-16,0.2610709965229034
2003-01-17,0.2517859935760498
2003-01-21,0.2503570020198822
2003-01-22,0.247857004404068
2003-01-23,0.2530359923839569
2003-01-24,0.2464289963245391
2003-01-27,0.2523210048675537
2003-01-28,0.260356992483139
2003-01-29,0.2666069865226745
2003-01-30,0.2557139992713928
2003-01-31,0.256428986787796
2003-02-03,0.261786013841629
2003-02-04,0.2607139945030212
2003-02-05,0.2580359876155853
2003-02-06,0.2576789855957031
2003-02-07,0.2526789903640747
2003-02-10,0.2562499940395355
2003-02-11,0.2562499940395355
2003-02-12,0.2569639980792999
2003-02-13,0.2596429884433746
2003-02-14,0.2619639933109283
2003-02-18,0.2726790010929107
2003-02-19,0.2651790082454681
2003-02-20,0.2637499868869781
2003-02-21,0.2678569853305816
2003-02-24,0.2632139921188354
2003-02-25,0.2682139873504638
2003-02-26,0.2589290142059326
2003-02-27,0.2653569877147674
2003-02-28,0.2680360078811645
2003-03-03,0.2616069912910461
2003-03-04,0.2599999904632568
2003-03-05,0.2610709965229034
2003-03-06,0.2599999904632568
2003-03-07,0.2594639956951141
2003-03-10,0.2566069960594177
2003-03-11,0.2541069984436035
2003-03-12,0.2539289891719818
2003-03-13,0.2628569900989532
2003-03-14,0.263929009437561
2003-03-17,0.2680360078811645
2003-03-18,0.2678569853305816
2003-03-19,0.2669639885425567
2003-03-20,0.2662500143051147
2003-03-21,0.2678569853305816
2003-03-24,0.2566069960594177
2003-03-25,0.2598209977149963
2003-03-26,0.2573210000991821
2003-03-27,0.2587499916553497
2003-03-28,0.2601790130138397
2003-03-31,0.2524999976158142
2003-04-01,0.2528569996356964
2003-04-02,0.2607139945030212
2003-04-03,0.258213996887207
2003-04-04,0.2573210000991821
2003-04-07,0.2587499916553497
2003-04-08,0.2580359876155853
2003-04-09,0.2533929944038391
2003-04-10,0.2566069960594177
2003-04-11,0.2357140034437179
2003-04-14,0.2425000071525573
2003-04-15,0.239106997847557
2003-04-16,0.2364290058612823
2003-04-17,0.2342859953641891
2003-04-21,0.2346429973840713
2003-04-22,0.241249993443489
2003-04-23,0.2425000071525573
2003-04-24,0.2399999946355819
2003-04-25,0.2383929938077926
2003-04-28,0.2475000023841858
2003-04-29,0.2510710060596466
2003-04-30,0.2539289891719818
2003-05-01,0.256428986787796
2003-05-02,0.2580359876155853
2003-05-05,0.287321001291275
2003-05-06,0.3125
2003-05-07,0.3151789903640747
2003-05-08,0.3214290142059326
2003-05-09,0.3267860114574432
2003-05-12,0.3314290046691894
2003-05-13,0.3333930075168609
2003-05-14,0.3312500119209289
2003-05-15,0.3344640135765075
2003-05-16,0.3357140123844147
2003-05-19,0.3232139945030212
2003-05-20,0.3176789879798889
2003-05-21,0.3187499940395355
2003-05-22,0.3257139921188354
2003-05-23,0.3271430134773254
2003-05-27,0.3371430039405823
2003-05-28,0.326429009437561
2003-05-29,0.3232139945030212
2003-05-30,0.3205359876155853
2003-06-02,0.3116070032119751
2003-06-03,0.3091070055961609
2003-06-04,0.3142859935760498
2003-06-05,0.3149999976158142
2003-06-06,0.3062500059604645
2003-06-09,0.299820989370346
2003-06-10,0.3067860007286072
2003-06-11,0.3116070032119751
2003-06-12,0.3173210024833679
2003-06-13,0.3110710084438324
2003-06-16,0.3262499868869781
2003-06-17,0.3248209953308105
2003-06-18,0.3414289951324463
2003-06-19,0.3417859971523285
2003-06-20,0.3428570032119751
2003-06-23,0.3403570055961609
2003-06-24,0.3353570103645324
2003-06-25,0.3408930003643036
2003-06-26,0.3444640040397644
2003-06-27,0.3344640135765075
2003-06-30,0.3403570055961609
2003-07-01,0.3408930003643036
2003-07-02,0.3441070020198822
2003-07-03,0.341607004404068
2003-07-07,0.3548209965229034
2003-07-08,0.3642860054969787
2003-07-09,0.3551790118217468
2003-07-10,0.3496429920196533
2003-07-11,0.3544639945030212
2003-07-14,0.3553569912910461
2003-07-15,0.350178986787796
2003-07-16,0.3548209965229034
2003-07-17,0.3732140064239502
